datetime,no2,ws,wd,temp,pressure,RH,ssr,tp,blh,tcc,sp,week,weekday,hour,month
01/01/2017 01:00,25.908,3.766666667,208.2200036,6.233333333,1024.1,96.75800197,0,1.75E-06,448.4278223,0.857436894,101558.9571,1,7,0,1
01/01/2017 02:00,22.55077,3.433333333,216.9622036,6.066666667,1022.7,97.5854214,0,1.31E-06,462.6108789,0.90443646,101440.6855,1,7,1,1
01/01/2017 03:00,23.4396,3.6,210,6,1021.9,97.58184014,0,3.06E-06,460.0425957,0.936344282,101337.7258,1,7,2,1
01/01/2017 04:00,22.60145,3.1,200.5399206,5.9,1020.7,98.00526019,0,8.74E-06,431.63815,0.999992072,101242.0524,1,7,3,1
01/01/2017 05:00,24.90362,3.266666667,195.1933756,5.2,1019.6,97.57464568,0,6.47E-06,430.3348421,0.968038471,101104.6672,1,7,4,1
01/01/2017 06:00,27.85795,2.6,196.5305605,5.833333333,1018.5,98.00227241,0,3.85E-06,436.7363838,0.940357557,101017.0194,1,7,5,1
01/01/2017 07:00,30.81516,3.433333333,206.5083375,5.966666667,1017.8,98.00823904,0,1.92E-06,433.018123,0.976080279,100919.9733,1,7,6,1
01/01/2017 08:00,35.96313,3.1,186.7049533,6.466666667,1017.1,98.01564741,0,2.45E-06,407.0286302,0.981146466,100865.0615,1,7,7,1
01/01/2017 09:00,34.24762,3.266666667,190,6.9,1016.3,98.45092293,0,9.88E-06,398.4421311,0.992606426,100808.5656,1,7,8,1
01/01/2017 10:00,28.23137,3.6,201.5107973,7.766666667,1015.9,98.67424534,14863.44193,1.37E-05,416.6884417,0.995078481,100797.6889,1,7,9,1
01/01/2017 11:00,23.42526,2.933333333,210,8.333333333,1015.8,98.03898832,94718.0123,4.10E-05,319.0170144,0.999992072,100767.8041,1,7,10,1
01/01/2017 12:00,23.1446,3.266666667,213.6703305,9.233333333,1015.6,95.4881571,144387.7216,0.000108207,379.6974969,0.999992072,100738.1306,1,7,11,1
01/01/2017 13:00,31.78288,4.1,223.3295631,9.9,1015.1,89.52811875,138059.3094,0.000313783,479.2472209,1.000007331,100690.822,1,7,12,1
01/01/2017 14:00,19.2976,3.766666667,239.4471265,9.6,1014.6,88.73916214,93468.98357,0.000820205,470.085733,1.000007331,100659.7756,1,7,13,1
01/01/2017 15:00,15.05998,4.466666667,356.9069069,7.033333333,1014.6,94.40627502,41717.5597,0.001720211,438.9980063,1.000007331,100667.3788,1,7,14,1
01/01/2017 16:00,15.61461,4.766666667,23.5630847,5.066666667,1015.8,95.13278741,31433.8898,0.00152425,541.997663,1.000007331,100734.9626,1,7,15,1
01/01/2017 17:00,17.06715,4.8,20,4.533333333,1017,94.90806978,8743.201135,0.001179963,636.1041598,1.000007331,100848.6935,1,7,16,1
01/01/2017 18:00,20.02005,3.766666667,23.18183197,4.166666667,1018.2,97.12731485,0,0.000883836,723.0041306,1.000007331,100939.7205,1,7,17,1
01/01/2017 19:00,20.51921,3.766666667,33.18183197,4.433333333,1018.9,95.32958079,0,0.000695829,803.3108968,1.000007331,101014.6963,1,7,18,1
01/01/2017 20:00,20.74106,3.933333333,34.32033952,4.833333333,1019.6,92.68454589,0,0.000526351,870.5462513,1.000007331,101115.4384,1,7,19,1
01/01/2017 21:00,21.02029,3.766666667,27.2612084,4.866666667,1020.6,95.12092796,0,0.000528623,903.5889398,1.000007331,101210.6893,1,7,20,1
01/01/2017 22:00,17.22828,3.433333333,16.99455293,4.533333333,1021.4,97.77193647,0,0.000430992,841.0301607,1.000007331,101284.6091,1,7,21,1
01/01/2017 23:00,18.06356,3.266666667,20,4.166666667,1022.2,97.55463844,0,0.00028424,607.623049,1.000007331,101355.5721,1,7,22,1
02/01/2017 01:00,9.27563,2.933333333,17.0497878,4.066666667,1022.8,96.90870929,0,0.000180403,529.9228986,0.992789541,101420.8327,1,7,23,1
02/01/2017 02:00,9.8489,3.266666667,13.15922215,3.966666667,1023.3,97.11441117,0,9.47E-05,480.0522052,0.989188275,101478.4902,1,1,0,1
02/01/2017 03:00,11.07816,3.6,20,3.966666667,1023.9,94.45230765,0,4.09E-05,473.8039938,0.854507051,101513.7605,1,1,1,1
02/01/2017 04:00,11.74084,3.1,14.40711747,2.9,1024.4,96.68553361,0,1.91E-05,485.7637604,0.650654061,101573.8467,1,1,2,1
02/01/2017 05:00,14.35905,2.766666667,16.26807429,2.2,1025.3,96.87143503,0,5.33E-06,467.7857779,0.30935786,101633.2993,1,1,3,1
02/01/2017 06:00,26.63778,3.266666667,12.6484067,2.133333333,1025.9,97.29790356,0,9.61E-07,492.4719628,0.189661562,101716.3007,1,1,4,1
02/01/2017 07:00,37.1288,2.766666667,13.76789086,2.1,1026.3,98.17507151,0,4.37E-07,454.369373,0.04724372,101735.5199,1,1,5,1
02/01/2017 08:00,38.28586,2.1,3.329563055,1.733333333,1026.4,97.51172033,0,0,374.2159372,0.032182495,101785.4685,1,1,6,1
02/01/2017 09:00,32.0186,2.266666667,3.820700404,2.1,1027.2,94.5918704,0,0,333.0467406,0.00608858,101856.7483,1,1,7,1
02/01/2017 10:00,26.42358,1.866666667,360,2,1028.2,94.58474909,0,0,295.5191397,0.004913591,101937.5321,1,1,8,1
02/01/2017 11:00,22.44414,2.066666667,355.2000196,2,1028.9,93.94610078,67822.26024,0,292.7208609,0.030152969,102002.8983,1,1,9,1
02/01/2017 12:00,22.21273,3.266666667,360,3.3,1029.4,88.20953344,332782.8889,0,300.4257106,0.01753328,102080.1973,1,1,10,1
02/01/2017 13:00,22.08698,3.766666667,3.625089932,3.966666667,1029.9,86.89881222,567850.0966,0,379.3525037,0.027864029,102120.9588,1,1,11,1
02/01/2017 14:00,25.58686,3.266666667,10,4.833333333,1030,81.98118843,705243.2573,0,462.7642092,0.018525154,102119.2692,1,1,12,1
02/01/2017 15:00,31.86225,2.6,2.001326552,5.066666667,1029.7,76.76875782,685466.969,0,486.3770817,0.006073321,102088.4341,1,1,13,1
02/01/2017 16:00,53.50793,2.766666667,350,5.133333333,1029.7,74.58475291,591248.5682,0,482.2754951,0.062137089,102092.1301,1,1,14,1
02/01/2017 17:00,63.08764,2.066666667,330,5.066666667,1029.9,74.91961715,363009.3843,0,452.0310853,0.05752869,102112.5108,1,1,15,1
02/01/2017 18:00,62.60664,1.533333333,310.4140501,4.1,1030.1,79.73115186,87973.25714,0,371.8009844,0.022935178,102134.2644,1,1,16,1
02/01/2017 19:00,63.24494,1.9,300,3.433333333,1030.4,79.67638821,0,0,287.5842945,0.018708269,102162.7763,1,1,17,1
02/01/2017 20:00,66.23657,2.433333333,303.5582858,2.766666667,1030.8,82.65855684,0,0,247.33508,0.002472055,102180.9394,1,1,18,1
02/01/2017 21:00,69.29131,2.6,293.3295631,1.9,1030.8,87.18292719,0,0,214.6373847,0.002472055,102204.1714,1,1,19,1
02/01/2017 22:00,70.5024,2.1,290,1.766666667,1030.9,83.36993337,0,0,176.0364714,5.55E-17,102201.109,1,1,20,1
02/01/2017 23:00,64.32407,1.7,281.9559132,1.066666667,1030.8,85.95826143,0,0,146.0603897,5.55E-17,102208.9233,1,1,21,1
03/01/2017 01:00,56.52457,1.9,279.0334182,0.066666667,1030.7,92.85743424,0,0,110.0277595,5.55E-17,102192.661,1,1,22,1
03/01/2017 02:00,53.81488,2.266666667,273.8207004,-0.666666667,1030.6,95.1415792,0,0,110.6794135,5.55E-17,102195.4066,1,1,23,1
03/01/2017 03:00,51.76133,1.7,278.7039063,-1.6,1030.5,98.11560553,0,0,110.3344202,5.55E-17,102192.0274,1,2,0,1
03/01/2017 04:00,48.501,1.7,270,-1.133333333,1030.5,98.1215771,0,0,120.9142137,5.55E-17,102173.2306,1,2,1,1
03/01/2017 05:00,51.27652,2.1,270,-1.833333333,1030.5,98.81388583,0,0,138.6238681,5.55E-17,102186.2194,1,2,2,1
03/01/2017 06:00,52.14144,1.533333333,265.835396,-2.033333333,1030.5,98.5743208,0,0,149.2036617,5.55E-17,102162.9875,1,2,3,1
03/01/2017 07:00,60.86005,1.9,241.1197991,-1.7,1030.1,99.04349963,0,0,154.9535495,0.018021587,102136.5875,1,2,4,1
03/01/2017 08:00,68.66497,2.6,249.8960906,-1.633333333,1029.8,98.8100755,0,0,161.278426,0.041948639,102092.2357,1,2,5,1
03/01/2017 09:00,75.31664,2.6,260,-1.1,1029.8,98.35250435,0,0,174.5798331,0.076694747,102064.6741,1,2,6,1
03/01/2017 10:00,66.81558,3.6,270,-0.966666667,1029.4,98.12898857,0,0,195.7394202,0.144248994,102055.8038,1,2,7,1
03/01/2017 11:00,52.95187,2.766666667,276.871559,-1.233333333,1029.6,97.21105677,0,0,230.2387469,0.175531173,102070.6933,1,2,8,1
03/01/2017 12:00,53.5041,3.4,271.4660896,0.033333333,1029.8,95.16140223,59703.57347,0,259.716505,0.48194393,102075.0229,1,2,9,1
03/01/2017 13:00,46.2782,5.3,270,1.7,1029.6,89.51218927,296519.4214,0,320.2053246,0.53489474,102050.8406,1,2,10,1
03/01/2017 14:00,31.76949,5.7,260,3.033333333,1029.1,84.48481982,517264.4329,0,410.7852236,0.308289688,102034.1558,1,2,11,1
03/01/2017 15:00,31.4219,5.7,263.3295631,4.233333333,1028.5,79.4044977,667855.6639,0,524.8246648,0.507030711,101959.6024,1,2,12,1
03/01/2017 16:00,42.29016,5.3,270,5.066666667,1027.8,80.23435814,651118.6788,0,612.2996244,0.806179899,101894.8698,1,2,13,1
03/01/2017 17:00,66.01854,5.1,280,5.566666667,1026.9,72.93005086,480418.0852,0,633.6125418,0.90901434,101825.9132,1,2,14,1
03/01/2017 18:00,66.0544,4.433333333,273.4550965,5.066666667,1027,75.44842697,328369.6541,0,627.862654,0.847701269,101795.1837,1,2,15,1
03/01/2017 19:00,62.33411,4.433333333,260,4.166666667,1026.6,81.24396014,82852.23933,0,587.2301136,0.86900367,101777.1261,1,2,16,1
03/01/2017 20:00,63.61262,4.6,256.6362726,4.766666667,1026.7,81.71215427,0,0,609.9230041,0.628329267,101747.9806,1,2,17,1
03/01/2017 21:00,48.22178,4.933333333,246.5576272,4.066666667,1026.3,81.81490562,0,0,588.8400822,0.541624223,101729.0783,1,2,18,1
03/01/2017 22:00,43.49933,4.6,252.9667022,3.933333333,1026,82.19539083,0,0,563.0039197,0.468805415,101719.9967,1,2,19,1
03/01/2017 23:00,43.77091,4.766666667,263.2128226,4.033333333,1025.7,81.58941509,0,0,569.7504547,0.667317544,101703.2063,1,2,20,1
04/01/2017 01:00,25.47514,4.8,262.1038023,4.3,1025.7,80.19579673,0,0,574.8486885,0.770075687,101693.28,1,2,21,1
04/01/2017 02:00,26.58184,4.1,260.4088297,3.933333333,1025.5,81.99656964,0,0,634.5708564,0.910113031,101633.7217,1,2,22,1
04/01/2017 03:00,27.13742,4.6,257.0332978,3.5,1025,84.13186688,0,0,678.7299946,0.916552582,101616.7202,1,2,23,1
04/01/2017 04:00,16.83717,5.133333333,260,2.933333333,1024.6,87.07285168,0,0,660.2920211,0.852965831,101559.6963,1,3,0,1
04/01/2017 05:00,22.43028,4.966666667,268.5831547,3.266666667,1024.2,85.3329214,0,0,646.7606185,0.939518279,101551.2484,1,3,1,1
04/01/2017 06:00,44.42642,4.433333333,270,3.866666667,1024.1,86.54924702,0,6.12E-07,626.8660068,0.918704185,101516.2949,1,3,2,1
04/01/2017 07:00,49.60451,5.3,273.2035721,4.166666667,1024.1,85.78623174,0,6.12E-07,642.0840431,0.954762619,101516.6117,1,3,3,1
04/01/2017 08:00,48.87394,4.933333333,280,4.966666667,1023.6,81.35024069,0,2.62E-07,668.9551854,0.996390806,101497.0757,1,3,4,1
04/01/2017 09:00,48.57128,3.933333333,283.0466416,5,1023.6,81.35454229,0,1.75E-07,679.9949699,0.988532113,101448.3943,1,3,5,1
04/01/2017 10:00,41.21438,3.766666667,283.6250899,4.733333333,1023.3,83.10730083,0,1.75E-07,727.872369,0.996390806,101442.2695,1,3,6,1
04/01/2017 11:00,33.84264,4.266666667,290,4.933333333,1023.4,84.09071625,0,1.75E-07,786.9428829,0.988532113,101456.2086,1,3,7,1
04/01/2017 12:00,33.98799,5.133333333,292.9827214,5,1023.5,86.46081862,0,6.99E-07,837.9635539,0.992789541,101465.1846,1,3,8,1
04/01/2017 13:00,33.88854,4.6,290,5.833333333,1023.9,84.98593254,23023.76299,5.16E-06,882.4293528,1.000007331,101519.7797,1,3,9,1
04/01/2017 14:00,30.05828,4.266666667,286.800857,6.733333333,1024.3,82.35107534,122363.1816,1.85E-05,678.9216576,1.000007331,101554.7332,1,3,10,1
04/01/2017 15:00,47.52897,3.766666667,305.9580575,7.8,1024.7,80.08912651,205631.7638,4.69E-05,735.4622208,1.000007331,101596.7618,1,3,11,1
04/01/2017 16:00,62.55644,4.1,12.69732117,7.433333333,1024.7,79.27015339,292397.6265,9.30E-05,849.693325,0.919573983,101639.8465,1,3,12,1
04/01/2017 17:00,71.41562,3.266666667,13.67033049,6.8,1025.2,72.65261668,357763.4636,1.11E-05,889.4058833,0.765116317,101632.6657,1,3,13,1
04/01/2017 18:00,70.1309,3.6,17.13406476,7.066666667,1025.2,65.26179897,263378.5256,4.37E-07,997.0437827,0.516781595,101662.6561,1,3,14,1
04/01/2017 19:00,77.61977,3.1,8.335409833,7,1025.9,60.55837917,285444.6999,0,994.7438276,0.33334595,101713.8719,1,3,15,1
04/01/2017 20:00,77.04458,2.066666667,353.383419,5.9,1026.3,60.98030673,101421.1332,0,784.7195929,0.100362386,101761.1806,1,3,16,1
04/01/2017 21:00,73.78855,1.9,345,5.166666667,1027.1,61.10086333,0,0,666.770228,0.048220334,101842.8092,1,3,17,1
04/01/2017 22:00,63.71016,1.7,340,4.166666667,1027.9,65.00831546,0,0,580.0619201,0.002472055,101924.0153,1,3,18,1
04/01/2017 23:00,50.97338,1.866666667,327.4440682,3,1028.7,70.35021786,0,0,437.3113726,0.002472055,101985.1576,1,3,19,1
05/01/2017 01:00,46.78597,1.7,307.0631736,2.4,1029.1,72.87738141,0,0,313.1137963,5.55E-17,102051.1574,1,3,20,1
05/01/2017 02:00,46.56316,2.1,313.3295631,1.9,1029.6,75.08968901,0,0,263.2047703,5.55E-17,102088.7509,1,3,21,1
05/01/2017 03:00,47.17086,1.733333333,305,1.766666667,1029.9,75.80857013,0,0,272.4429233,5.55E-17,102110.8212,1,3,22,1
05/01/2017 04:00,51.20671,1.533333333,330,1,1030.3,80.03635858,0,0,248.6767205,0.003921717,102150.1043,1,3,23,1
05/01/2017 05:00,49.45008,1.533333333,350,0.833333333,1030.7,76.99325624,0,0,228.8971065,5.55E-17,102195.301,1,4,0,1
05/01/2017 06:00,52.12471,1.333333333,315,0.1,1031,80.29459804,0,0,211.7624408,0.015076484,102245.2496,1,4,1,1
05/01/2017 07:00,72.15671,1.333333333,300,0.033333333,1031.7,80.87705272,0,0,203.5592676,0.017228088,102256.9712,1,4,2,1
05/01/2017 08:00,86.94368,0.833333333,340,-0.066666667,1031.7,81.46845288,0,0,199.5343461,0.068820794,102304.1743,1,4,3,1
05/01/2017 09:00,90.13517,0.666666667,310.1039094,-0.4,1032.1,83.26477971,0,0,193.4394651,0.195505988,102351.9054,1,4,4,1
05/01/2017 10:00,88.23223,1,350,-0.4,1032.2,82.46864851,0,0,185.6196177,0.202723779,102352.011,1,4,5,1
05/01/2017 11:00,74.64966,0.833333333,240,-1.333333333,1032.8,87.30205502,0,0,172.6248713,0.183069415,102398.0524,1,4,6,1
05/01/2017 12:00,67.50934,1.333333333,283.5663166,-0.6,1033.3,86.93966633,0,0,159.4767945,0.090138454,102442.1931,1,4,7,1
05/01/2017 13:00,66.10652,1.166666667,292.8590102,-0.033333333,1033.8,85.40942913,0,0,141.1154862,0.043260964,102496.9993,1,4,8,1
05/01/2017 14:00,70.533,1.333333333,278.7446155,0.433333333,1034.3,83.00454215,67197.74587,0,136.0172523,0.003601265,102553.812,1,4,9,1
05/01/2017 15:00,83.13064,1.7,280,1.633333333,1034.8,79.61554551,324580.9336,0,131.5706724,5.55E-17,102578.6279,1,4,10,1
05/01/2017 16:00,95.92478,1.333333333,290,2.666666667,1035.1,76.14836958,561938.0273,0,163.9233744,5.55E-17,102631.8502,1,4,11,1
05/01/2017 17:00,103.19611,0.666666667,50,4.8,1035.1,70.31167508,731056.5178,0,195.8160854,5.55E-17,102636.7078,1,4,12,1
05/01/2017 18:00,130.73468,0.833333333,52.76047627,5.233333333,1034.9,68.82446748,753330.8635,0,216.8990073,5.55E-17,102610.3078,1,4,13,1
05/01/2017 19:00,135.84583,1.2,246.1493837,5.8,1034.8,66.43457617,624597.6354,0,218.5473084,0.004913591,102610.3078,1,4,14,1
05/01/2017 20:00,132.57689,1.7,246.5285942,4.8,1034.6,71.94334023,394568.1769,0,119.0742497,5.55E-17,102638.2918,1,4,15,1
05/01/2017 21:00,145.80757,1.5,283.3637274,3.6,1035.3,74.84436924,115868.2322,0,36.39086322,5.55E-17,102683.1716,1,4,16,1
05/01/2017 22:00,137.59768,1,303.9975561,3.066666667,1036,78.08218033,0,0,34.39756878,5.55E-17,102748.7491,1,4,17,1
05/01/2017 23:00,137.64645,0.5,11.86221872,2.133333333,1036.3,85.77232608,0,0,31.63762264,0.014435581,102776.3106,1,4,18,1
06/01/2017 01:00,126.48191,1.2,166.5285942,1,1036.7,89.45877404,0,0,24.81442246,0.243390611,102818.3393,1,4,19,1
06/01/2017 02:00,114.88961,0.5,305,0.8,1036.9,93.56792375,0,0,26.84604948,0.491298064,102840.1984,1,4,20,1
06/01/2017 03:00,111.67374,0.833333333,344.3737004,0.6,1037.1,94.53838129,0,0,31.82928557,0.847960682,102853.9264,1,4,21,1
06/01/2017 04:00,84.83946,0.666666667,350,0.133333333,1037.5,94.74673703,0,0,17.22457058,0.957860318,102873.7791,1,4,22,1
06/01/2017 05:00,69.04316,0.666666667,94.29534274,-0.966666667,1037.7,98.12898857,0,0,18.29788297,1.000007331,102914.1182,1,4,23,1
06/01/2017 06:00,63.6284,1.166666667,100,-1.433333333,1037.7,98.81578186,0,0,27.95769446,0.953465553,102917.3918,1,5,0,1
06/01/2017 07:00,67.71732,0.833333333,120,-2.033333333,1037.5,98.5743208,0,0,41.10577121,0.981314322,102886.8735,1,5,1,1
06/01/2017 08:00,78.28006,0.5,123.3637274,-1.966666667,1037.4,99.51948448,0,0,49.4622748,0.814999948,102871.3503,1,5,2,1
06/01/2017 09:00,87.4242,0.333333333,20,-2.066666667,1037.4,99.27976139,0,0,53.18053557,0.780879483,102885.9231,1,5,3,1
06/01/2017 10:00,88.07588,0.5,10,-2.233333333,1037.3,98.80238093,0,0,57.12879185,0.914095786,102878.9535,1,5,4,1
06/01/2017 11:00,80.35751,0.5,93.94675178,-1.3,1037.1,99.51948448,0,4.37E-07,72.84515181,0.980017256,102872.8287,1,5,5,1
06/01/2017 12:00,56.60474,0.833333333,90,-1,1037.1,99.52296573,0,6.99E-07,93.39141752,0.977529941,102851.92,1,5,6,1
06/01/2017 13:00,44.58372,1,120,-0.433333333,1037.2,99.290681,0,0,111.0244067,0.935260851,102853.7152,1,5,7,1
06/01/2017 14:00,49.54092,1.166666667,40,0.4,1037.5,98.60013692,0,3.50E-07,124.3258138,0.754510895,102872.4063,1,5,8,1
06/01/2017 15:00,65.08572,1.9,212.6567238,1.2,1037.7,97.94216866,47712.89762,9.61E-07,144.4504211,0.784908017,102906.0926,1,5,9,1
06/01/2017 16:00,93.25876,2.4,202.2314985,2.433333333,1037.7,94.82424206,203258.6093,2.27E-06,185.1979592,0.907061111,102905.7758,1,5,10,1
06/01/2017 17:00,69.77565,2.6,193.9718578,4.2,1037.2,89.09324767,385658.4386,3.41E-06,239.0935741,0.576507668,102874.6239,1,5,11,1
06/01/2017 18:00,55.86891,3.766666667,197.2612084,5.8,1036.6,77.59263751,426751.484,5.42E-06,385.5623825,0.511013467,102800.1761,1,5,12,1
06/01/2017 19:00,40.10417,4.266666667,201.6861402,6.466666667,1035.9,72.16954769,510144.9691,3.41E-06,581.1735651,0.548552081,102763.6386,1,5,13,1
06/01/2017 20:00,38.94615,4.266666667,206.800857,6.233333333,1035.5,71.54808086,339402.7412,9.61E-07,574.9253537,0.824598236,102710.522,1,5,14,1
06/01/2017 21:00,32.94186,3.933333333,203.9321912,5.733333333,1035.5,79.02361201,173823.1654,5.31E-05,518.7297837,0.991156764,102689.5076,1,5,15,1
06/01/2017 22:00,29.08482,3.266666667,206.8407778,5.2,1035.5,85.69840657,38428.4507,0.000198234,416.2284507,1.000007331,102699.5396,1,5,16,1
06/01/2017 23:00,24.2921,3.433333333,190,4.933333333,1035.5,94.49109363,0,0.000479852,274.5895481,1.000007331,102705.8756,1,5,17,1
07/01/2017 01:00,19.941,3.933333333,197.419022,4.9,1035.1,98.2081714,0,0.000736472,436.0847299,1.000007331,102675.0405,1,5,18,1
07/01/2017 02:00,18.53021,4.433333333,206.9214545,4.933333333,1034.7,98.64906271,0,0.000544619,435.8547343,1.000007331,102613.3702,1,5,19,1
07/01/2017 03:00,19.18955,3.766666667,206.3749101,4.966666667,1034.3,98.42981773,0,0.000324009,484.9204435,1.000007331,102574.5095,1,5,20,1
07/01/2017 04:00,24.46805,4.1,207.0775385,5,1033.9,99.31946205,0,9.32E-05,485.5337649,1.000007331,102548.532,1,5,21,1
07/01/2017 05:00,29.91293,3.766666667,210,5.466666667,1033.8,99.32153971,0,0.000391486,494.8869157,1.000007331,102537.7608,1,5,22,1
07/01/2017 06:00,48.62101,3.933333333,210,5.966666667,1033.4,99.32411901,0,0.001366834,480.5121962,1.000007331,102483.5882,1,5,23,1
07/01/2017 07:00,49.23444,4.1,225.8557685,6.066666667,1032.8,99.3256572,0,0.000478104,454.5227034,1.000007331,102438.4971,1,6,0,1
07/01/2017 08:00,49.18233,3.6,227.5974131,6.433333333,1032.5,99.54944218,0,0.000285638,421.8633407,1.000007331,102403.2268,1,6,1,1
07/01/2017 09:00,54.1051,2.6,220,6.866666667,1032.2,99.77456618,0,7.65E-05,403.0420414,1.000007331,102367.9565,1,6,2,1
07/01/2017 10:00,50.68555,2.066666667,215.8084514,6.9,1031.7,100,0,7.92E-05,365.1694471,1.000007331,102320.859,1,6,3,1
07/01/2017 11:00,49.89808,1.9,233.6508996,6.966666667,1031.4,99.77507957,0,7.17E-06,329.4818102,1.000007331,102299.6335,1,6,4,1
07/01/2017 12:00,51.72834,1.7,258.2926825,7.666666667,1031.4,100,0,1.40E-06,261.4414714,1.000007331,102280.2031,1,6,5,1
07/01/2017 13:00,40.59138,2.433333333,264.2822354,7.8,1031.1,100,0,1.22E-06,218.5089758,1.000007331,102246.4112,1,6,6,1
07/01/2017 14:00,38.88734,2.6,273.9718578,7.9,1031.2,100,0,0,190.9861796,0.984274684,102265.8416,1,6,7,1
07/01/2017 15:00,44.5995,2.6,276.6704369,7.966666667,1031.5,99.77677408,0,0,166.2999947,0.988211661,102308.6095,1,6,8,1
07/01/2017 16:00,58.42592,1.7,290,8.733333333,1031.8,99.77727747,17403.13369,0,151.0436258,1.000007331,102342.1902,1,6,9,1
07/01/2017 17:00,59.87464,3.433333333,278.5369281,9.666666667,1032.2,99.55850529,96758.09256,6.99E-07,157.7518282,1.000007331,102348.7374,1,6,10,1
07/01/2017 18:00,56.15961,3.266666667,280,10.2,1032,99.12601957,163081.5183,3.15E-06,194.5894426,1.000007331,102371.2301,1,6,11,1
07/01/2017 19:00,55.8297,2.6,290,10.8,1032,98.28217125,212126.7133,1.49E-06,223.3772142,1.000007331,102344.091,1,6,12,1
07/01/2017 20:00,58.64347,2.266666667,303.8569954,10.9,1031.7,95.7438255,232902.2245,1.31E-06,258.9498533,1.000007331,102324.9774,1,6,13,1
07/01/2017 21:00,59.34774,1.9,311.0573218,10.93333333,1031.6,93.20837211,178860.9147,2.19E-06,273.6312335,1.000007331,102315.3679,1,6,14,1
07/01/2017 22:00,56.74627,1.5,300,10.9,1031.7,92.59824993,119490.4155,3.32E-06,232.078711,1.000007331,102338.3886,1,6,15,1
07/01/2017 23:00,51.91768,1.366666667,303.22186,10.8,1032.1,92.996726,25729.99191,1.41E-05,168.4466195,1.000007331,102371.9693,1,6,16,1
08/01/2017 01:00,46.07659,1.533333333,302.1690232,10.7,1032.3,93.40160542,41.63429112,3.11E-05,122.2941868,1.000007331,102393.1948,1,6,17,1
08/01/2017 02:00,45.66907,1,310,10.63333333,1032.6,93.81441172,0,1.21E-05,94.23473439,1.000007331,102417.5884,1,6,18,1
08/01/2017 03:00,45.90383,1.166666667,297.0280571,10.7,1032.6,91.1894005,0,9.00E-06,79.28502614,1.000007331,102422.3404,1,6,19,1
08/01/2017 04:00,44.65831,2.433333333,270.6881577,9.833333333,1032.6,97.64301792,0,4.98E-06,86.95154319,1.000007331,102425.1915,1,6,20,1
08/01/2017 05:00,44.93562,2.266666667,276.9159181,9.733333333,1032.8,98.47931191,0,5.07E-06,114.0910136,1.000007331,102429.3099,1,6,21,1
08/01/2017 06:00,43.77282,2.066666667,270,9.733333333,1032.7,99.3406626,0,5.94E-06,112.2127169,0.981985744,102442.5099,1,6,22,1
08/01/2017 07:00,44.42403,2.066666667,272.4145402,9.4,1032.8,99.12343413,0,7.60E-06,133.180641,0.999992072,102421.918,1,6,23,1
08/01/2017 08:00,53.04271,2.1,280,9,1032.6,98.90585678,0,8.22E-06,148.897001,0.974767954,102406.8172,2,7,0,1
08/01/2017 09:00,49.36163,1.866666667,280.4084201,8.6,1032.4,98.47483979,0,8.22E-06,158.2118192,0.979513689,102406.9228,2,7,1,1
08/01/2017 10:00,50.80269,1.5,280,8.166666667,1032.5,98.68600253,0,8.04E-06,155.6818686,0.908007206,102401.1148,2,7,2,1
08/01/2017 11:00,52.81369,0.833333333,269.7510552,8.033333333,1032.4,98.89853611,0,5.33E-06,135.9405872,0.902605308,102396.7852,2,7,3,1
08/01/2017 12:00,55.86173,0.666666667,274.8824891,7.933333333,1032.3,98.67916964,0,5.07E-06,112.9793686,0.942936429,102383.1629,2,7,4,1
08/01/2017 13:00,43.04416,0.5,268.0024748,8.266666667,1032.2,99.55452266,0,1.40E-06,80.74166438,0.985251299,102382.7405,2,7,5,1
08/01/2017 14:00,41.23493,1.2,166.2558308,7.9,1032.2,99.33324431,0,4.37E-06,35.47088117,0.997520017,102371.5469,2,7,6,1
08/01/2017 15:00,36.24809,0.666666667,160,8.066666667,1032.3,99.33573555,0,1.02E-05,25.504409,0.97340985,102396.046,2,7,7,1
08/01/2017 16:00,52.86341,0.666666667,328.1377813,8.166666667,1032.8,99.11887261,0,9.09E-06,19.33286277,0.968557297,102424.03,2,7,8,1
08/01/2017 17:00,57.13881,1,10.37108336,8.866666667,1033.2,99.33771518,21316.75705,1.21E-05,17.45456609,0.946430878,102460.3562,2,7,9,1
08/01/2017 18:00,70.78163,1.5,30,9,1033.5,99.33968305,94509.84084,1.06E-05,48.50396016,0.925952495,102500.1673,2,7,10,1
08/01/2017 19:00,69.74505,1.533333333,235.7625967,9.033333333,1033.4,99.55883397,152006.7969,1.06E-05,84.49825773,0.921344096,102479.0474,2,7,11,1
08/01/2017 20:00,68.91885,2.066666667,195.5332539,9.133333333,1033,98.05896591,163372.9584,5.07E-05,96.80301761,0.918337955,102451.6971,2,7,12,1
08/01/2017 21:00,47.53901,1.366666667,170,9.133333333,1032.4,97.8495276,161957.3925,4.34E-05,130.1523668,0.931613807,102394.462,2,7,13,1
08/01/2017 22:00,40.85148,1,70,9.133333333,1032,98.69468449,180817.7263,9.53E-06,130.7656882,0.967977432,102354.8621,2,7,14,1
08/01/2017 23:00,42.76733,0.833333333,100,9.1,1032,98.69372549,83393.48511,1.28E-05,92.85476132,0.956654809,102335.643,2,7,15,1
